p_key,BaseCode,SectionBreakStartKM,SectionBreakFinishKM,RecordingDate
ARTC-11_173.3_20m_2024-03-09,ARTC-11,173.3,173.32,2024-03-09
ARTC-11_173.32_20m_2023-08-03,ARTC-11,173.32,173.34,2023-08-03
ARTC-11_173.32_20m_2024-02-05,ARTC-11,173.32,173.34,2024-02-05
ARTC-11_173.48_20m_2024-01-30,ARTC-11,173.48,173.5,2024-01-30
ARTC-11_173.5_20m_2023-09-28,ARTC-11,173.5,173.52,2023-09-28
ARTC-11_173.56_20m_2023-10-17,ARTC-11,173.56,173.58,2023-10-17
ARTC-11_173.66_20m_2024-01-25,ARTC-11,173.66,173.68,2024-01-25
ARTC-11_173.66_20m_2024-06-06,ARTC-11,173.66,173.68,2024-06-06
ARTC-11_173.68_20m_2023-10-14,ARTC-11,173.68,173.7,2023-10-14
ARTC-11_173.68_20m_2024-06-18,ARTC-11,173.68,173.7,2024-06-18
ARTC-11_173.7_20m_2023-09-24,ARTC-11,173.7,173.72,2023-09-24
ARTC-11_173.82_20m_2024-03-07,ARTC-11,173.82,173.84,2024-03-07
ARTC-11_173.86_20m_2024-04-26,ARTC-11,173.86,173.88,2024-04-26
ARTC-11_173.9_20m_2023-08-04,ARTC-11,173.9,173.92,2023-08-04
ARTC-11_173.96_20m_2023-09-21,ARTC-11,173.96,173.98,2023-09-21
ARTC-11_173.96_20m_2024-04-24,ARTC-11,173.96,173.98,2024-04-24
ARTC-11_173.98_20m_2024-04-22,ARTC-11,173.98,174,2024-04-22
ARTC-11_174.1_20m_2024-02-18,ARTC-11,174.1,174.12,2024-02-18
ARTC-11_174.24_20m_2024-06-01,ARTC-11,174.24,174.26,2024-06-01
ARTC-11_174.28_20m_2024-06-20,ARTC-11,174.28,174.3,2024-06-20
ARTC-11_174.3_20m_2024-01-13,ARTC-11,174.3,174.32,2024-01-13
ARTC-11_174.36_20m_2023-07-04,ARTC-11,174.36,174.38,2023-07-04
ARTC-11_174.36_20m_2023-07-31,ARTC-11,174.36,174.38,2023-07-31
ARTC-11_174.46_20m_2023-07-19,ARTC-11,174.46,174.48,2023-07-19
ARTC-11_174.62_20m_2023-09-04,ARTC-11,174.62,174.64,2023-09-04
ARTC-11_174.76_20m_2023-05-11,ARTC-11,174.76,174.78,2023-05-11
ARTC-11_174.8_20m_2023-05-04,ARTC-11,174.8,174.82,2023-05-04
ARTC-11_174.9_20m_2023-10-08,ARTC-11,174.9,174.92,2023-10-08
ARTC-11_175.06_20m_2024-02-22,ARTC-11,175.06,175.08,2024-02-22
ARTC-11_175.06_20m_2024-07-17,ARTC-11,175.06,175.08,2024-07-17
ARTC-11_175.18_20m_2023-06-10,ARTC-11,175.18,175.2,2023-06-10
ARTC-11_175.28_20m_2023-11-24,ARTC-11,175.28,175.3,2023-11-24
ARTC-11_175.38_20m_2024-06-08,ARTC-11,175.38,175.4,2024-06-08
ARTC-11_175.4_20m_2024-03-24,ARTC-11,175.4,175.42,2024-03-24
ARTC-11_175.54_20m_2023-06-04,ARTC-11,175.54,175.56,2023-06-04
ARTC-11_175.58_20m_2024-06-10,ARTC-11,175.58,175.6,2024-06-10
ARTC-11_175.6_20m_2023-12-12,ARTC-11,175.6,175.62,2023-12-12
ARTC-11_175.62_20m_2024-06-24,ARTC-11,175.62,175.64,2024-06-24
ARTC-11_175.64_20m_2023-07-16,ARTC-11,175.64,175.66,2023-07-16
ARTC-11_175.64_20m_2023-12-04,ARTC-11,175.64,175.66,2023-12-04
ARTC-11_175.64_20m_2024-03-14,ARTC-11,175.64,175.66,2024-03-14
ARTC-11_175.68_20m_2023-11-19,ARTC-11,175.68,175.7,2023-11-19
ARTC-11_175.98_20m_2023-05-07,ARTC-11,175.98,176,2023-05-07
ARTC-11_176.08_20m_2023-11-15,ARTC-11,176.08,176.1,2023-11-15
ARTC-11_176.14_20m_2023-12-23,ARTC-11,176.14,176.16,2023-12-23
ARTC-11_176.2_20m_2023-06-13,ARTC-11,176.2,176.22,2023-06-13
ARTC-11_176.26_20m_2024-01-13,ARTC-11,176.26,176.28,2024-01-13
ARTC-11_176.3_20m_2024-05-20,ARTC-11,176.3,176.32,2024-05-20
ARTC-11_176.34_20m_2023-08-26,ARTC-11,176.34,176.36,2023-08-26
ARTC-11_176.48_20m_2024-04-16,ARTC-11,176.48,176.5,2024-04-16
ARTC-11_176.54_20m_2023-08-30,ARTC-11,176.54,176.56,2023-08-30
ARTC-11_176.56_20m_2024-06-18,ARTC-11,176.56,176.58,2024-06-18
ARTC-11_176.58_20m_2023-09-07,ARTC-11,176.58,176.6,2023-09-07
ARTC-11_176.64_20m_2023-05-12,ARTC-11,176.64,176.66,2023-05-12
ARTC-11_176.68_20m_2023-08-15,ARTC-11,176.68,176.7,2023-08-15
ARTC-11_176.72_20m_2024-02-26,ARTC-11,176.72,176.74,2024-02-26
ARTC-11_176.74_20m_2023-07-17,ARTC-11,176.74,176.76,2023-07-17
ARTC-11_176.76_20m_2024-03-31,ARTC-11,176.76,176.78,2024-03-31
ARTC-11_176.88_20m_2024-01-28,ARTC-11,176.88,176.9,2024-01-28
ARTC-11_176.9_20m_2024-07-05,ARTC-11,176.9,176.92,2024-07-05
ARTC-11_176.94_20m_2024-07-18,ARTC-11,176.94,176.96,2024-07-18
ARTC-11_176.98_20m_2024-07-08,ARTC-11,176.98,177,2024-07-08
ARTC-11_177.0_20m_2023-05-12,ARTC-11,177,177.02,2023-05-12
ARTC-11_177.0_20m_2023-09-21,ARTC-11,177,177.02,2023-09-21
ARTC-11_177.0_20m_2024-02-19,ARTC-11,177,177.02,2024-02-19
ARTC-11_177.02_20m_2023-12-24,ARTC-11,177.02,177.04,2023-12-24
ARTC-11_177.06_20m_2023-07-31,ARTC-11,177.06,177.08,2023-07-31
ARTC-11_177.08_20m_2023-08-28,ARTC-11,177.08,177.1,2023-08-28
ARTC-11_177.18_20m_2023-08-11,ARTC-11,177.18,177.2,2023-08-11
ARTC-11_177.18_20m_2023-09-16,ARTC-11,177.18,177.2,2023-09-16
ARTC-11_177.26_20m_2023-08-01,ARTC-11,177.26,177.28,2023-08-01
ARTC-11_177.26_20m_2023-09-05,ARTC-11,177.26,177.28,2023-09-05
ARTC-11_177.26_20m_2023-12-04,ARTC-11,177.26,177.28,2023-12-04
ARTC-11_177.28_20m_2023-05-19,ARTC-11,177.28,177.3,2023-05-19
ARTC-11_177.32_20m_2024-04-30,ARTC-11,177.32,177.34,2024-04-30
ARTC-11_177.34_20m_2023-08-20,ARTC-11,177.34,177.36,2023-08-20
ARTC-11_177.36_20m_2023-12-14,ARTC-11,177.36,177.38,2023-12-14
ARTC-11_177.36_20m_2024-06-04,ARTC-11,177.36,177.38,2024-06-04
ARTC-11_177.42_20m_2023-06-24,ARTC-11,177.42,177.44,2023-06-24
ARTC-11_177.42_20m_2023-12-13,ARTC-11,177.42,177.44,2023-12-13
ARTC-11_177.46_20m_2023-09-11,ARTC-11,177.46,177.48,2023-09-11
ARTC-11_177.46_20m_2024-05-29,ARTC-11,177.46,177.48,2024-05-29
ARTC-11_177.52_20m_2023-11-17,ARTC-11,177.52,177.54,2023-11-17
ARTC-11_177.66_20m_2023-11-10,ARTC-11,177.66,177.68,2023-11-10
ARTC-11_177.7_20m_2024-04-30,ARTC-11,177.7,177.72,2024-04-30
ARTC-11_177.72_20m_2024-04-29,ARTC-11,177.72,177.74,2024-04-29
ARTC-11_177.74_20m_2023-07-16,ARTC-11,177.74,177.76,2023-07-16
ARTC-11_177.74_20m_2024-06-05,ARTC-11,177.74,177.76,2024-06-05
ARTC-11_177.74_20m_2024-06-27,ARTC-11,177.74,177.76,2024-06-27
ARTC-11_177.78_20m_2023-05-07,ARTC-11,177.78,177.8,2023-05-07
ARTC-11_177.78_20m_2024-03-18,ARTC-11,177.78,177.8,2024-03-18
ARTC-11_177.8_20m_2023-09-07,ARTC-11,177.8,177.82,2023-09-07
ARTC-11_177.8_20m_2024-07-11,ARTC-11,177.8,177.82,2024-07-11
ARTC-11_177.88_20m_2024-02-09,ARTC-11,177.88,177.9,2024-02-09
ARTC-11_177.92_20m_2023-10-20,ARTC-11,177.92,177.94,2023-10-20
ARTC-11_177.94_20m_2024-06-25,ARTC-11,177.94,177.96,2024-06-25
ARTC-11_178.0_20m_2023-10-14,ARTC-11,178,178.02,2023-10-14
ARTC-11_178.02_20m_2024-06-20,ARTC-11,178.02,178.04,2024-06-20
ARTC-11_178.04_20m_2023-10-08,ARTC-11,178.04,178.06,2023-10-08
ARTC-11_178.04_20m_2024-02-25,ARTC-11,178.04,178.06,2024-02-25
ARTC-11_178.06_20m_2024-07-11,ARTC-11,178.06,178.08,2024-07-11
ARTC-11_178.1_20m_2023-10-03,ARTC-11,178.1,178.12,2023-10-03
ARTC-11_178.12_20m_2023-12-06,ARTC-11,178.12,178.14,2023-12-06
ARTC-11_178.16_20m_2023-07-29,ARTC-11,178.16,178.18,2023-07-29
ARTC-11_178.28_20m_2024-03-17,ARTC-11,178.28,178.3,2024-03-17
ARTC-11_178.36_20m_2024-03-09,ARTC-11,178.36,178.38,2024-03-09
ARTC-11_178.38_20m_2024-07-01,ARTC-11,178.38,178.4,2024-07-01
ARTC-11_178.42_20m_2024-04-22,ARTC-11,178.42,178.44,2024-04-22
ARTC-11_178.44_20m_2023-10-01,ARTC-11,178.44,178.46,2023-10-01
ARTC-11_178.54_20m_2024-01-09,ARTC-11,178.54,178.56,2024-01-09
ARTC-11_178.64_20m_2023-09-18,ARTC-11,178.64,178.66,2023-09-18
ARTC-11_178.66_20m_2023-07-20,ARTC-11,178.66,178.68,2023-07-20
ARTC-11_178.66_20m_2023-08-03,ARTC-11,178.66,178.68,2023-08-03
ARTC-11_178.7_20m_2023-09-16,ARTC-11,178.7,178.72,2023-09-16
ARTC-11_178.72_20m_2023-09-07,ARTC-11,178.72,178.74,2023-09-07
ARTC-11_178.76_20m_2023-07-02,ARTC-11,178.76,178.78,2023-07-02
ARTC-11_178.82_20m_2023-05-12,ARTC-11,178.82,178.84,2023-05-12
ARTC-11_178.84_20m_2023-07-02,ARTC-11,178.84,178.86,2023-07-02
ARTC-11_178.84_20m_2024-02-10,ARTC-11,178.84,178.86,2024-02-10
ARTC-11_178.88_20m_2023-11-26,ARTC-11,178.88,178.9,2023-11-26
ARTC-11_178.9_20m_2023-08-01,ARTC-11,178.9,178.92,2023-08-01
ARTC-11_178.92_20m_2023-08-23,ARTC-11,178.92,178.94,2023-08-23
ARTC-11_178.94_20m_2023-05-14,ARTC-11,178.94,178.96,2023-05-14
ARTC-11_178.96_20m_2023-08-26,ARTC-11,178.96,178.98,2023-08-26
ARTC-11_178.96_20m_2023-11-02,ARTC-11,178.96,178.98,2023-11-02
ARTC-11_178.96_20m_2024-01-11,ARTC-11,178.96,178.98,2024-01-11
ARTC-11_178.96_20m_2024-02-20,ARTC-11,178.96,178.98,2024-02-20
ARTC-11_179.0_20m_2023-07-29,ARTC-11,179,179.02,2023-07-29
ARTC-11_179.04_20m_2023-07-09,ARTC-11,179.04,179.06,2023-07-09
ARTC-11_179.06_20m_2024-07-06,ARTC-11,179.06,179.08,2024-07-06
ARTC-11_179.08_20m_2023-10-13,ARTC-11,179.08,179.1,2023-10-13
ARTC-11_179.12_20m_2023-10-15,ARTC-11,179.12,179.14,2023-10-15
ARTC-11_179.12_20m_2024-07-09,ARTC-11,179.12,179.14,2024-07-09
ARTC-11_179.14_20m_2024-06-03,ARTC-11,179.14,179.16,2024-06-03
ARTC-11_179.18_20m_2024-05-03,ARTC-11,179.18,179.2,2024-05-03
ARTC-11_179.36_20m_2023-10-31,ARTC-11,179.36,179.38,2023-10-31
ARTC-11_179.4_20m_2023-11-19,ARTC-11,179.4,179.42,2023-11-19
ARTC-11_179.44_20m_2023-08-10,ARTC-11,179.44,179.46,2023-08-10
ARTC-11_179.46_20m_2024-06-10,ARTC-11,179.46,179.48,2024-06-10
ARTC-11_179.48_20m_2024-02-02,ARTC-11,179.48,179.5,2024-02-02
ARTC-11_179.48_20m_2024-05-13,ARTC-11,179.48,179.5,2024-05-13
ARTC-11_179.6_20m_2023-06-07,ARTC-11,179.6,179.62,2023-06-07
ARTC-11_179.66_20m_2024-04-07,ARTC-11,179.66,179.68,2024-04-07
ARTC-11_179.68_20m_2023-11-30,ARTC-11,179.68,179.7,2023-11-30
ARTC-11_179.74_20m_2024-05-19,ARTC-11,179.74,179.76,2024-05-19
ARTC-11_179.76_20m_2024-05-05,ARTC-11,179.76,179.78,2024-05-05
ARTC-11_179.82_20m_2023-10-18,ARTC-11,179.82,179.84,2023-10-18
ARTC-11_179.82_20m_2023-11-01,ARTC-11,179.82,179.84,2023-11-01
ARTC-11_179.84_20m_2024-02-16,ARTC-11,179.84,179.86,2024-02-16
ARTC-11_179.86_20m_2024-03-31,ARTC-11,179.86,179.88,2024-03-31
ARTC-11_179.9_20m_2023-09-27,ARTC-11,179.9,179.92,2023-09-27
ARTC-11_179.92_20m_2024-02-09,ARTC-11,179.92,179.94,2024-02-09
ARTC-11_180.18_20m_2023-07-18,ARTC-11,180.18,180.2,2023-07-18
ARTC-11_180.24_20m_2024-01-09,ARTC-11,180.24,180.26,2024-01-09
ARTC-11_180.26_20m_2024-05-01,ARTC-11,180.26,180.28,2024-05-01
ARTC-11_180.28_20m_2023-09-24,ARTC-11,180.28,180.3,2023-09-24
ARTC-10_211.28_20m_2024-04-11,ARTC-10,211.28,211.3,2024-04-11
ARTC-10_227.12_20m_2023-09-20,ARTC-10,227.12,227.14,2023-09-20
ARTC-10_230.98_20m_2024-07-17,ARTC-10,230.98,231,2024-07-17
ARTC-10_232.04_20m_2023-09-20,ARTC-10,232.04,232.06,2023-09-20
ARTC-10_234.1_20m_2023-08-12,ARTC-10,234.1,234.12,2023-08-12
ARTC-10_249.48_20m_2023-07-13,ARTC-10,249.48,249.5,2023-07-13
ARTC-10_272.14_20m_2023-10-28,ARTC-10,272.14,272.16,2023-10-28
ARTC-10_273.6_20m_2023-10-28,ARTC-10,273.6,273.62,2023-10-28
ARTC-10_280.94_20m_2024-05-25,ARTC-10,280.94,280.96,2024-05-25
ARTC-10_282.7_20m_2023-10-28,ARTC-10,282.7,282.72,2023-10-28
ARTC-11_165.42_20m_2023-09-26,ARTC-11,165.42,165.44,2023-09-26
ARTC-11_165.58_20m_2023-11-17,ARTC-11,165.58,165.6,2023-11-17
ARTC-11_165.62_20m_2024-03-24,ARTC-11,165.62,165.64,2024-03-24
ARTC-11_165.86_20m_2023-09-26,ARTC-11,165.86,165.88,2023-09-26
ARTC-11_166.12_20m_2024-04-11,ARTC-11,166.12,166.14,2024-04-11
ARTC-11_166.64_20m_2023-06-19,ARTC-11,166.64,166.66,2023-06-19
ARTC-11_166.84_20m_2024-02-05,ARTC-11,166.84,166.86,2024-02-05
ARTC-11_167.04_20m_2023-09-14,ARTC-11,167.04,167.06,2023-09-14
ARTC-11_167.3_20m_2023-08-12,ARTC-11,167.3,167.32,2023-08-12
ARTC-11_167.3_20m_2023-09-17,ARTC-11,167.3,167.32,2023-09-17
ARTC-11_167.38_20m_2023-11-27,ARTC-11,167.38,167.4,2023-11-27
ARTC-11_167.54_20m_2024-06-13,ARTC-11,167.54,167.56,2024-06-13
ARTC-11_167.58_20m_2024-06-04,ARTC-11,167.58,167.6,2024-06-04
ARTC-11_167.64_20m_2023-09-21,ARTC-11,167.64,167.66,2023-09-21
ARTC-11_167.68_20m_2023-11-17,ARTC-11,167.68,167.7,2023-11-17
ARTC-11_167.76_20m_2024-06-02,ARTC-11,167.76,167.78,2024-06-02
ARTC-11_167.88_20m_2024-05-12,ARTC-11,167.88,167.9,2024-05-12
ARTC-11_168.0_20m_2023-11-17,ARTC-11,168,168.02,2023-11-17
ARTC-11_168.16_20m_2023-06-18,ARTC-11,168.16,168.18,2023-06-18
ARTC-11_168.18_20m_2024-04-16,ARTC-11,168.18,168.2,2024-04-16
ARTC-11_168.54_20m_2023-08-22,ARTC-11,168.54,168.56,2023-08-22
ARTC-11_168.72_20m_2024-04-14,ARTC-11,168.72,168.74,2024-04-14
ARTC-11_168.92_20m_2024-04-16,ARTC-11,168.92,168.94,2024-04-16
ARTC-11_169.48_20m_2023-06-17,ARTC-11,169.48,169.5,2023-06-17
ARTC-11_169.64_20m_2023-08-30,ARTC-11,169.64,169.66,2023-08-30
ARTC-11_169.8_20m_2023-06-18,ARTC-11,169.8,169.82,2023-06-18
ARTC-11_170.6_20m_2023-09-14,ARTC-11,170.6,170.62,2023-09-14
ARTC-11_170.62_20m_2023-07-31,ARTC-11,170.62,170.64,2023-07-31
ARTC-11_170.64_20m_2023-07-31,ARTC-11,170.64,170.66,2023-07-31
ARTC-11_170.68_20m_2023-10-25,ARTC-11,170.68,170.7,2023-10-25
ARTC-11_170.7_20m_2024-01-02,ARTC-11,170.7,170.72,2024-01-02
ARTC-11_171.26_20m_2024-01-02,ARTC-11,171.26,171.28,2024-01-02
ARTC-11_171.54_20m_2023-07-30,ARTC-11,171.54,171.56,2023-07-30
ARTC-11_171.54_20m_2024-02-22,ARTC-11,171.54,171.56,2024-02-22
ARTC-11_171.54_20m_2024-06-06,ARTC-11,171.54,171.56,2024-06-06
ARTC-11_171.58_20m_2024-05-19,ARTC-11,171.58,171.6,2024-05-19
ARTC-11_171.62_20m_2023-10-11,ARTC-11,171.62,171.64,2023-10-11
ARTC-11_171.68_20m_2023-08-23,ARTC-11,171.68,171.7,2023-08-23
ARTC-11_171.84_20m_2023-12-01,ARTC-11,171.84,171.86,2023-12-01
ARTC-11_171.92_20m_2024-01-30,ARTC-11,171.92,171.94,2024-01-30
ARTC-11_172.0_20m_2023-07-05,ARTC-11,172,172.02,2023-07-05
ARTC-11_172.02_20m_2023-07-01,ARTC-11,172.02,172.04,2023-07-01
ARTC-11_172.08_20m_2024-04-02,ARTC-11,172.08,172.1,2024-04-02
ARTC-11_172.2_20m_2023-11-11,ARTC-11,172.2,172.22,2023-11-11
ARTC-11_172.2_20m_2024-05-11,ARTC-11,172.2,172.22,2024-05-11
ARTC-11_172.22_20m_2023-05-18,ARTC-11,172.22,172.24,2023-05-18
ARTC-11_172.24_20m_2023-06-08,ARTC-11,172.24,172.26,2023-06-08
ARTC-11_172.24_20m_2023-07-17,ARTC-11,172.24,172.26,2023-07-17
ARTC-11_172.3_20m_2024-03-06,ARTC-11,172.3,172.32,2024-03-06
ARTC-11_172.32_20m_2024-03-27,ARTC-11,172.32,172.34,2024-03-27
ARTC-11_172.34_20m_2023-11-21,ARTC-11,172.34,172.36,2023-11-21
ARTC-11_172.68_20m_2024-03-04,ARTC-11,172.68,172.7,2024-03-04
ARTC-11_172.7_20m_2024-02-04,ARTC-11,172.7,172.72,2024-02-04
ARTC-11_172.7_20m_2024-07-15,ARTC-11,172.7,172.72,2024-07-15
ARTC-11_172.72_20m_2023-08-16,ARTC-11,172.72,172.74,2023-08-16
ARTC-11_172.74_20m_2023-12-06,ARTC-11,172.74,172.76,2023-12-06
ARTC-11_172.8_20m_2023-11-25,ARTC-11,172.8,172.82,2023-11-25
ARTC-11_172.82_20m_2024-03-17,ARTC-11,172.82,172.84,2024-03-17
ARTC-11_172.86_20m_2023-10-27,ARTC-11,172.86,172.88,2023-10-27
ARTC-11_172.88_20m_2023-08-27,ARTC-11,172.88,172.9,2023-08-27
ARTC-11_172.92_20m_2023-05-13,ARTC-11,172.92,172.94,2023-05-13
ARTC-11_172.96_20m_2024-05-30,ARTC-11,172.96,172.98,2024-05-30
ARTC-11_173.14_20m_2024-06-06,ARTC-11,173.14,173.16,2024-06-06
ARTC-11_173.16_20m_2023-06-07,ARTC-11,173.16,173.18,2023-06-07
ARTC-11_173.18_20m_2024-05-03,ARTC-11,173.18,173.2,2024-05-03
ARTC-11_173.22_20m_2023-05-19,ARTC-11,173.22,173.24,2023-05-19
ARTC-11_173.22_20m_2023-12-27,ARTC-11,173.22,173.24,2023-12-27
ARTC-11_173.22_20m_2024-07-12,ARTC-11,173.22,173.24,2024-07-12
ARTC-11_173.28_20m_2023-08-22,ARTC-11,173.28,173.3,2023-08-22
ARTC-11_173.36_20m_2024-01-20,ARTC-11,173.36,173.38,2024-01-20
ARTC-11_173.44_20m_2024-06-01,ARTC-11,173.44,173.46,2024-06-01
ARTC-11_173.46_20m_2023-05-14,ARTC-11,173.46,173.48,2023-05-14
ARTC-11_173.54_20m_2023-11-03,ARTC-11,173.54,173.56,2023-11-03
ARTC-11_173.56_20m_2024-03-04,ARTC-11,173.56,173.58,2024-03-04
ARTC-11_173.62_20m_2023-07-19,ARTC-11,173.62,173.64,2023-07-19
ARTC-11_173.62_20m_2024-04-15,ARTC-11,173.62,173.64,2024-04-15
ARTC-11_173.8_20m_2024-07-15,ARTC-11,173.8,173.82,2024-07-15
ARTC-11_173.82_20m_2023-11-11,ARTC-11,173.82,173.84,2023-11-11
ARTC-11_173.86_20m_2023-09-26,ARTC-11,173.86,173.88,2023-09-26
ARTC-11_173.86_20m_2023-12-10,ARTC-11,173.86,173.88,2023-12-10
ARTC-11_173.98_20m_2023-06-09,ARTC-11,173.98,174,2023-06-09
ARTC-11_174.04_20m_2023-09-20,ARTC-11,174.04,174.06,2023-09-20
ARTC-11_174.1_20m_2024-02-01,ARTC-11,174.1,174.12,2024-02-01
ARTC-11_174.14_20m_2023-10-26,ARTC-11,174.14,174.16,2023-10-26
ARTC-11_174.14_20m_2024-01-31,ARTC-11,174.14,174.16,2024-01-31
ARTC-11_174.16_20m_2023-06-14,ARTC-11,174.16,174.18,2023-06-14
ARTC-11_174.18_20m_2024-04-02,ARTC-11,174.18,174.2,2024-04-02
ARTC-11_174.2_20m_2023-08-21,ARTC-11,174.2,174.22,2023-08-21
ARTC-11_174.26_20m_2024-04-09,ARTC-11,174.26,174.28,2024-04-09
ARTC-11_174.28_20m_2024-01-16,ARTC-11,174.28,174.3,2024-01-16
ARTC-11_174.34_20m_2023-10-28,ARTC-11,174.34,174.36,2023-10-28
ARTC-11_174.54_20m_2023-06-02,ARTC-11,174.54,174.56,2023-06-02
ARTC-11_174.54_20m_2023-08-04,ARTC-11,174.54,174.56,2023-08-04
ARTC-11_174.62_20m_2024-04-27,ARTC-11,174.62,174.64,2024-04-27
ARTC-11_174.68_20m_2023-12-12,ARTC-11,174.68,174.7,2023-12-12
ARTC-11_174.72_20m_2023-05-10,ARTC-11,174.72,174.74,2023-05-10
ARTC-11_174.8_20m_2024-05-28,ARTC-11,174.8,174.82,2024-05-28
ARTC-11_174.9_20m_2024-06-19,ARTC-11,174.9,174.92,2024-06-19
ARTC-11_174.92_20m_2024-01-31,ARTC-11,174.92,174.94,2024-01-31
ARTC-11_175.02_20m_2023-09-24,ARTC-11,175.02,175.04,2023-09-24
ARTC-11_175.06_20m_2023-05-18,ARTC-11,175.06,175.08,2023-05-18
ARTC-11_175.08_20m_2023-08-23,ARTC-11,175.08,175.1,2023-08-23
ARTC-11_175.08_20m_2024-05-20,ARTC-11,175.08,175.1,2024-05-20
ARTC-11_175.12_20m_2023-08-02,ARTC-11,175.12,175.14,2023-08-02
ARTC-11_175.12_20m_2023-11-24,ARTC-11,175.12,175.14,2023-11-24
ARTC-11_175.16_20m_2024-03-11,ARTC-11,175.16,175.18,2024-03-11
ARTC-11_175.18_20m_2024-04-16,ARTC-11,175.18,175.2,2024-04-16
ARTC-11_175.24_20m_2023-07-16,ARTC-11,175.24,175.26,2023-07-16
ARTC-11_175.24_20m_2024-05-15,ARTC-11,175.24,175.26,2024-05-15
ARTC-11_175.28_20m_2023-08-25,ARTC-11,175.28,175.3,2023-08-25
ARTC-11_175.28_20m_2023-10-02,ARTC-11,175.28,175.3,2023-10-02
ARTC-11_175.3_20m_2024-03-11,ARTC-11,175.3,175.32,2024-03-11
ARTC-11_175.48_20m_2023-12-24,ARTC-11,175.48,175.5,2023-12-24
ARTC-11_175.52_20m_2023-06-19,ARTC-11,175.52,175.54,2023-06-19
ARTC-11_175.54_20m_2023-11-13,ARTC-11,175.54,175.56,2023-11-13
ARTC-11_175.58_20m_2024-02-20,ARTC-11,175.58,175.6,2024-02-20
ARTC-11_175.68_20m_2023-09-03,ARTC-11,175.68,175.7,2023-09-03
ARTC-11_175.7_20m_2023-09-19,ARTC-11,175.7,175.72,2023-09-19
ARTC-11_175.74_20m_2024-04-01,ARTC-11,175.74,175.76,2024-04-01
ARTC-11_175.76_20m_2023-07-07,ARTC-11,175.76,175.78,2023-07-07
ARTC-11_175.76_20m_2024-06-30,ARTC-11,175.76,175.78,2024-06-30
ARTC-11_175.84_20m_2023-07-01,ARTC-11,175.84,175.86,2023-07-01
ARTC-11_175.84_20m_2023-09-19,ARTC-11,175.84,175.86,2023-09-19
ARTC-11_175.9_20m_2023-06-27,ARTC-11,175.9,175.92,2023-06-27
ARTC-11_175.96_20m_2023-07-04,ARTC-11,175.96,175.98,2023-07-04
ARTC-11_175.98_20m_2023-06-20,ARTC-11,175.98,176,2023-06-20
ARTC-11_176.0_20m_2023-10-16,ARTC-11,176,176.02,2023-10-16
ARTC-11_176.02_20m_2023-05-03,ARTC-11,176.02,176.04,2023-05-03
ARTC-11_176.04_20m_2023-10-07,ARTC-11,176.04,176.06,2023-10-07
ARTC-11_176.12_20m_2023-08-26,ARTC-11,176.12,176.14,2023-08-26
ARTC-11_176.14_20m_2024-02-02,ARTC-11,176.14,176.16,2024-02-02
ARTC-11_176.16_20m_2024-02-17,ARTC-11,176.16,176.18,2024-02-17
ARTC-11_176.22_20m_2023-06-07,ARTC-11,176.22,176.24,2023-06-07
ARTC-11_176.32_20m_2024-04-03,ARTC-11,176.32,176.34,2024-04-03
ARTC-11_176.34_20m_2024-03-26,ARTC-11,176.34,176.36,2024-03-26
ARTC-11_176.38_20m_2023-10-15,ARTC-11,176.38,176.4,2023-10-15
ARTC-11_176.42_20m_2023-07-30,ARTC-11,176.42,176.44,2023-07-30
ARTC-11_176.48_20m_2024-03-14,ARTC-11,176.48,176.5,2024-03-14
ARTC-11_176.5_20m_2024-06-04,ARTC-11,176.5,176.52,2024-06-04
ARTC-11_176.54_20m_2023-11-27,ARTC-11,176.54,176.56,2023-11-27
ARTC-11_176.54_20m_2024-05-04,ARTC-11,176.54,176.56,2024-05-04
ARTC-11_176.56_20m_2024-01-13,ARTC-11,176.56,176.58,2024-01-13
ARTC-11_176.58_20m_2024-01-30,ARTC-11,176.58,176.6,2024-01-30
ARTC-11_176.62_20m_2023-07-20,ARTC-11,176.62,176.64,2023-07-20
ARTC-11_176.7_20m_2023-09-09,ARTC-11,176.7,176.72,2023-09-09
ARTC-11_176.76_20m_2023-09-27,ARTC-11,176.76,176.78,2023-09-27
ARTC-11_176.76_20m_2023-11-01,ARTC-11,176.76,176.78,2023-11-01
ARTC-11_176.82_20m_2024-05-29,ARTC-11,176.82,176.84,2024-05-29
ARTC-11_176.84_20m_2023-07-21,ARTC-11,176.84,176.86,2023-07-21
ARTC-11_176.9_20m_2024-02-02,ARTC-11,176.9,176.92,2024-02-02
ARTC-11_176.92_20m_2023-11-19,ARTC-11,176.92,176.94,2023-11-19
ARTC-11_176.94_20m_2024-02-24,ARTC-11,176.94,176.96,2024-02-24
ARTC-11_176.98_20m_2023-06-03,ARTC-11,176.98,177,2023-06-03
ARTC-11_176.98_20m_2024-06-18,ARTC-11,176.98,177,2024-06-18
ARTC-11_177.32_20m_2023-10-28,ARTC-11,177.32,177.34,2023-10-28
ARTC-11_177.32_20m_2024-06-24,ARTC-11,177.32,177.34,2024-06-24
ARTC-11_177.34_20m_2023-06-10,ARTC-11,177.34,177.36,2023-06-10
ARTC-11_177.34_20m_2024-07-19,ARTC-11,177.34,177.36,2024-07-19
ARTC-11_177.4_20m_2023-07-31,ARTC-11,177.4,177.42,2023-07-31
